order_id,customer_id,sales_rep_id,order_date,ship_date,ship_mode,order_status,payment_method,country,city,region,order_total
6095,5629,1,2023-11-30,2023-12-07,Standard,Delivered,Credit Card,India,Hyderabad,APAC,7727.35
6096,4374,16,2024-04-03,2024-04-04,Express,Delivered,Credit Card,UK,Glasgow,Europe,1398.7
6097,1597,9,2023-08-31,2023-09-02,Express,Delivered,GCash,USA,Phoenix,North America,550.36
6098,805,13,2023-10-10,2023-10-16,Economy,Delivered,Credit Card,USA,Seattle,North America,14307.86
6099,361,13,2024-12-06,2024-12-07,Express,Cancelled,GCash,USA,Seattle,North America,361.74
6100,420,19,2023-05-19,2023-05-27,Express,Delivered,Credit Card,UK,London,Europe,5440.64
6101,651,11,2023-01-14,2023-01-21,Standard,Shipped,Credit Card,USA,New York,North America,5216.9
6102,7834,17,2025-07-29,2025-08-08,Economy,Delivered,Credit Card,UK,Glasgow,Europe,16682.59
6103,1056,14,2024-12-14,2024-12-15,Standard,Processing,Bank Transfer,Canada,Ottawa,North America,52.84
6104,2447,14,2023-01-13,2023-01-19,Standard,Shipped,GCash,Canada,Edmonton,North America,8568.0
6105,466,10,2024-05-10,2024-05-11,Standard,Delivered,PayPal,USA,Los Angeles,North America,9290.35
6106,3213,13,2023-12-10,2023-12-20,Standard,Delivered,Credit Card,USA,Phoenix,North America,212.48
6107,763,2,2024-07-15,2024-07-17,Standard,Delivered,Bank Transfer,Philippines,Cebu,APAC,19609.78
6108,4544,12,2023-01-13,2023-01-21,Economy,Cancelled,Credit Card,USA,Dallas,North America,6335.94
6109,6271,7,2024-01-28,2024-02-05,Standard,Delivered,PayPal,Philippines,Caloocan,APAC,8203.9
6110,2881,1,2023-07-08,2023-07-17,Standard,Delivered,Credit Card,India,Chennai,APAC,3797.28
6111,7246,1,2023-08-25,2023-09-04,Economy,Processing,Bank Transfer,Australia,Hobart,APAC,9014.4
6112,6557,5,2023-09-17,2023-09-25,Standard,Delivered,Bank Transfer,Philippines,Davao,APAC,11571.61
6113,5896,20,2024-07-18,2024-07-26,Standard,Delivered,PayPal,UK,Glasgow,Europe,7211.59
6114,6542,7,2024-08-03,2024-08-09,Economy,Cancelled,Credit Card,India,Chennai,APAC,602.61
6115,6836,10,2024-03-21,2024-03-29,Express,Delivered,Buy Now Pay Later,USA,Seattle,North America,184.01
6116,4803,13,2025-03-05,2025-03-11,Economy,Delivered,Credit Card,Canada,Toronto,North America,1988.25
6117,6232,18,2024-02-12,2024-02-15,Express,Delivered,PayPal,UK,Bristol,Europe,17466.24
6118,6640,1,2023-08-13,2023-08-20,Express,Delivered,PayPal,Philippines,Taguig,APAC,14045.69
6119,5970,6,2023-12-09,2023-12-18,Economy,Delivered,Bank Transfer,India,Mumbai,APAC,9572.02
6120,4446,1,2025-09-29,2025-10-06,Standard,Delivered,Debit Card,India,Kolkata,APAC,4387.84
6121,7092,5,2026-01-15,2026-01-25,Standard,Delivered,GCash,India,Mumbai,APAC,3273.79
6122,7137,5,2025-06-18,2025-06-25,Same Day,Processing,Credit Card,Australia,Brisbane,APAC,2287.45
6123,1965,4,2024-04-19,2024-04-22,Standard,Delivered,GCash,Philippines,Quezon City,APAC,5058.96
6124,4013,9,2023-06-05,2023-06-14,Standard,Delivered,PayPal,Canada,Montreal,North America,1896.91
6125,5240,12,2025-09-05,2025-09-10,Express,Shipped,Debit Card,USA,Los Angeles,North America,125.48
6126,6375,2,2024-08-05,2024-08-11,Express,Shipped,PayPal,Philippines,Manila,APAC,28525.55
6127,4320,9,2023-10-08,2023-10-17,Express,Delivered,Bank Transfer,USA,New York,North America,5828.94
6128,5790,6,2024-12-22,2024-12-28,Economy,Processing,Buy Now Pay Later,Australia,Canberra,APAC,15764.28
6129,7318,7,2025-05-23,2025-05-27,Same Day,Processing,Credit Card,Australia,Melbourne,APAC,8675.28
6130,2372,13,2025-07-02,2025-07-12,Economy,Delivered,Credit Card,Canada,Winnipeg,North America,718.1
6131,1733,7,2025-07-29,2025-08-05,Express,Processing,Credit Card,Philippines,Manila,APAC,27340.14
6132,1799,15,2025-11-30,2025-12-07,Same Day,Shipped,Bank Transfer,UK,Liverpool,Europe,2162.6
6133,6854,8,2023-11-25,2023-12-04,Standard,Shipped,Bank Transfer,Canada,Ottawa,North America,151.35
6134,4685,5,2025-05-12,2025-05-13,Standard,Delivered,PayPal,Philippines,Pasig,APAC,18303.11
6135,863,4,2023-11-18,2023-11-27,Same Day,Cancelled,Bank Transfer,India,Bangalore,APAC,740.8
6136,3209,3,2024-12-29,2025-01-05,Standard,Shipped,Credit Card,India,Ahmedabad,APAC,692.58
6137,2661,8,2026-01-04,2026-01-06,Express,Returned,Debit Card,USA,Los Angeles,North America,253.68
6138,5158,1,2025-05-01,2025-05-05,Express,Delivered,Credit Card,Philippines,Cebu,APAC,2248.42
6139,6990,12,2023-11-02,2023-11-10,Express,Processing,GCash,Canada,Ottawa,North America,1989.42
6140,6647,3,2024-03-12,2024-03-13,Standard,Delivered,Debit Card,Australia,Canberra,APAC,2326.75
6141,7525,14,2025-10-21,2025-10-22,Standard,Cancelled,Credit Card,Canada,Edmonton,North America,1102.2
6142,3205,13,2024-11-28,2024-12-05,Standard,Delivered,Credit Card,Canada,Montreal,North America,5719.68
6143,291,2,2025-05-18,2025-05-24,Express,Cancelled,Bank Transfer,Australia,Hobart,APAC,213.31
6144,4923,20,2026-04-07,2026-04-14,Standard,Delivered,Credit Card,UK,Leeds,Europe,3364.18
6145,4519,12,2024-08-31,2024-09-05,Standard,Delivered,PayPal,Canada,Ottawa,North America,2473.04
6146,2182,9,2023-09-10,2023-09-13,Standard,Shipped,Credit Card,Canada,Winnipeg,North America,1845.0
6147,3960,5,2025-07-18,2025-07-23,Standard,Processing,GCash,India,Delhi,APAC,2638.41
6148,160,1,2024-06-18,2024-06-25,Standard,Cancelled,Credit Card,Australia,Adelaide,APAC,346.04
6149,1701,12,2023-08-07,2023-08-09,Economy,Shipped,Debit Card,Canada,Winnipeg,North America,8738.08
6150,7521,7,2024-08-21,2024-08-29,Economy,Delivered,Credit Card,India,Kolkata,APAC,6184.32
6151,7026,4,2025-08-04,2025-08-12,Express,Cancelled,GCash,India,Delhi,APAC,800.24
6152,3427,3,2024-02-02,2024-02-05,Economy,Delivered,Credit Card,Philippines,Caloocan,APAC,3233.4
6153,6121,4,2026-02-07,2026-02-09,Express,Delivered,Buy Now Pay Later,India,Pune,APAC,3491.32
6154,1365,8,2023-08-21,2023-08-23,Express,Delivered,Credit Card,USA,Dallas,North America,833.28
6155,1975,14,2024-01-30,2024-02-07,Economy,Processing,Buy Now Pay Later,USA,Phoenix,North America,4719.4
6156,5973,16,2023-07-26,2023-08-04,Economy,Delivered,Credit Card,UK,Liverpool,Europe,3520.67
6157,7511,14,2025-05-11,2025-05-14,Express,Shipped,Bank Transfer,USA,Seattle,North America,6237.28
6158,5777,15,2025-12-21,2025-12-27,Economy,Delivered,Credit Card,UK,Bristol,Europe,11376.69
6159,1044,14,2023-05-06,2023-05-13,Economy,Delivered,PayPal,Canada,Winnipeg,North America,370.2
6160,552,17,2023-07-18,2023-07-27,Express,Delivered,PayPal,UK,Liverpool,Europe,11532.15
6161,3279,11,2025-02-22,2025-03-01,Standard,Returned,PayPal,USA,Dallas,North America,638.55
6162,6339,6,2025-01-15,2025-01-22,Express,Delivered,Bank Transfer,Philippines,Pasig,APAC,1882.05
6163,4984,1,2024-05-15,2024-05-19,Economy,Delivered,Debit Card,Australia,Sydney,APAC,641.04
6164,3161,11,2024-01-08,2024-01-09,Standard,Processing,Credit Card,USA,Houston,North America,639.8
6165,3913,5,2025-10-03,2025-10-08,Standard,Delivered,Credit Card,Philippines,Makati,APAC,22929.52
6166,196,1,2023-12-22,2023-12-29,Economy,Cancelled,Bank Transfer,India,Kolkata,APAC,23003.45
6167,673,6,2023-10-17,2023-10-22,Express,Processing,Credit Card,Philippines,Makati,APAC,14010.84
6168,5524,19,2023-08-15,2023-08-21,Standard,Delivered,Credit Card,UK,Liverpool,Europe,6433.6
6169,5616,6,2023-07-24,2023-07-26,Standard,Shipped,PayPal,India,Ahmedabad,APAC,1204.33
6170,1957,8,2023-08-26,2023-08-28,Economy,Processing,Bank Transfer,Canada,Toronto,North America,617.3
6171,1148,6,2026-04-16,2026-04-24,Economy,Shipped,Buy Now Pay Later,Australia,Canberra,APAC,1141.77
6172,5727,15,2026-03-01,2026-03-07,Standard,Delivered,PayPal,UK,Bristol,Europe,361.95
6173,3550,7,2023-05-02,2023-05-11,Standard,Cancelled,PayPal,India,Hyderabad,APAC,767.07
6174,1825,9,2023-10-15,2023-10-17,Same Day,Delivered,Debit Card,USA,Austin,North America,1157.9
6175,261,2,2024-02-04,2024-02-12,Same Day,Shipped,PayPal,India,Hyderabad,APAC,7059.56
6176,4201,4,2024-03-30,2024-04-03,Express,Delivered,PayPal,Philippines,Cebu,APAC,1955.71
6177,6205,4,2025-03-09,2025-03-16,Same Day,Cancelled,Credit Card,India,Bangalore,APAC,4392.76
6178,63,1,2024-02-04,2024-02-06,Express,Delivered,Credit Card,Philippines,Davao,APAC,668.77
6179,471,7,2024-07-21,2024-07-22,Economy,Delivered,Bank Transfer,Philippines,Makati,APAC,9681.78
6180,3235,8,2025-04-15,2025-04-17,Express,Delivered,PayPal,USA,Seattle,North America,868.92
6181,2138,7,2025-06-27,2025-07-06,Express,Delivered,GCash,India,Chennai,APAC,14929.96
6182,6584,14,2025-07-28,2025-08-04,Standard,Delivered,Credit Card,USA,Chicago,North America,1510.24
6183,7054,6,2025-11-28,2025-11-29,Express,Shipped,Credit Card,India,Kolkata,APAC,224.06
6184,5812,3,2024-02-01,2024-02-07,Standard,Delivered,Debit Card,Australia,Perth,APAC,169.1
6185,3283,6,2025-09-23,2025-09-26,Standard,Delivered,Credit Card,Philippines,Manila,APAC,851.44
6186,3694,11,2025-11-29,2025-12-07,Same Day,Delivered,Credit Card,USA,Seattle,North America,5550.33
6187,5069,2,2025-09-13,2025-09-18,Standard,Delivered,PayPal,Philippines,Davao,APAC,8704.42
6188,6146,10,2024-02-09,2024-02-16,Standard,Shipped,Credit Card,USA,Los Angeles,North America,574.0
6189,2657,2,2024-05-06,2024-05-11,Same Day,Shipped,Bank Transfer,India,Hyderabad,APAC,3622.14
6190,7964,3,2024-10-16,2024-10-19,Standard,Delivered,Credit Card,India,Delhi,APAC,739.15
6191,3474,2,2025-06-15,2025-06-25,Economy,Delivered,PayPal,Australia,Gold Coast,APAC,4108.2
6192,7504,3,2024-11-27,2024-11-28,Standard,Delivered,Debit Card,Philippines,Manila,APAC,151.27
6193,979,6,2023-07-28,2023-07-30,Economy,Processing,Credit Card,India,Ahmedabad,APAC,276.29
6194,2346,20,2025-08-19,2025-08-23,Same Day,Cancelled,Credit Card,UK,Manchester,Europe,1565.75
6195,7806,5,2025-11-21,2025-11-25,Express,Delivered,Credit Card,Philippines,Pasig,APAC,18144.37
6196,5865,5,2025-03-14,2025-03-18,Standard,Shipped,PayPal,Philippines,Quezon City,APAC,638.96
6197,7889,4,2025-11-04,2025-11-14,Express,Delivered,GCash,India,Mumbai,APAC,3364.36
6198,5472,8,2025-07-08,2025-07-13,Standard,Processing,Credit Card,USA,Dallas,North America,6500.1
6199,6394,10,2024-10-30,2024-11-03,Express,Processing,Debit Card,USA,Dallas,North America,401.64
6200,5655,20,2023-12-30,2024-01-04,Standard,Returned,Bank Transfer,UK,Birmingham,Europe,13256.11
6201,1123,7,2024-04-21,2024-05-01,Standard,Returned,GCash,India,Chennai,APAC,15607.59
6202,5455,1,2026-05-31,2026-05-31,Economy,Processing,PayPal,India,Bangalore,APAC,7355.43
6203,1190,15,2024-09-01,2024-09-10,Standard,Delivered,PayPal,UK,Liverpool,Europe,344.76
6204,7996,9,2023-06-04,2023-06-11,Economy,Returned,Credit Card,USA,Austin,North America,19630.26
6205,329,16,2024-10-16,2024-10-23,Express,Processing,Bank Transfer,UK,Leeds,Europe,4660.76
6206,7470,8,2024-10-09,2024-10-11,Economy,Shipped,PayPal,Canada,Winnipeg,North America,1435.8
6207,7290,5,2024-01-15,2024-01-19,Express,Shipped,Bank Transfer,Philippines,Caloocan,APAC,493.23
6208,3098,14,2023-05-25,2023-05-31,Express,Delivered,Bank Transfer,USA,Houston,North America,3910.65
6209,71,7,2023-01-14,2023-01-17,Standard,Processing,PayPal,India,Bangalore,APAC,4051.68
6210,4584,5,2026-02-18,2026-02-19,Express,Processing,Bank Transfer,Philippines,Caloocan,APAC,6087.67
6211,5,9,2026-04-01,2026-04-08,Express,Delivered,PayPal,USA,Los Angeles,North America,6520.74
6212,635,2,2025-04-23,2025-04-25,Express,Processing,GCash,Philippines,Quezon City,APAC,20949.53
6213,361,12,2025-08-21,2025-08-31,Same Day,Delivered,Debit Card,USA,Seattle,North America,1383.4
6214,1914,5,2025-05-30,2025-06-01,Economy,Delivered,PayPal,India,Chennai,APAC,552.8
6215,2202,2,2023-01-05,2023-01-12,Standard,Delivered,Credit Card,Philippines,Pasig,APAC,8060.19
6216,5308,7,2025-08-15,2025-08-24,Standard,Delivered,Bank Transfer,Philippines,Makati,APAC,3343.33
6217,1242,12,2025-06-11,2025-06-18,Standard,Delivered,Credit Card,USA,Los Angeles,North America,8728.36
6218,1440,8,2025-01-22,2025-01-27,Economy,Delivered,Credit Card,USA,New York,North America,15137.0
6219,2690,7,2024-08-17,2024-08-25,Standard,Delivered,Credit Card,Philippines,Davao,APAC,1724.76
6220,4671,15,2023-01-16,2023-01-19,Standard,Shipped,PayPal,UK,Birmingham,Europe,308.28
6221,2004,5,2026-01-10,2026-01-18,Express,Delivered,Credit Card,Philippines,Quezon City,APAC,1571.77
6222,6264,14,2024-12-22,2024-12-31,Standard,Shipped,Credit Card,USA,Dallas,North America,8149.07
6223,2417,7,2024-01-07,2024-01-08,Standard,Delivered,Credit Card,Philippines,Pasig,APAC,15765.65
6224,7443,4,2026-01-15,2026-01-18,Same Day,Delivered,Debit Card,India,Chennai,APAC,154.62
6225,315,2,2025-03-18,2025-03-21,Express,Delivered,Credit Card,India,Hyderabad,APAC,5832.71
6226,3257,11,2025-02-08,2025-02-12,Express,Delivered,Credit Card,USA,Seattle,North America,1129.72
6227,5033,5,2023-05-02,2023-05-03,Economy,Delivered,Credit Card,Philippines,Davao,APAC,4972.0
6228,3074,19,2023-11-10,2023-11-17,Express,Delivered,Bank Transfer,UK,Glasgow,Europe,12894.64
6229,6016,16,2024-04-17,2024-04-20,Same Day,Processing,Credit Card,UK,Glasgow,Europe,9270.98
6230,955,16,2024-03-25,2024-03-30,Economy,Delivered,Debit Card,UK,Birmingham,Europe,1037.4
6231,214,12,2024-11-28,2024-12-06,Standard,Returned,PayPal,Canada,Toronto,North America,8178.72
6232,5988,2,2023-09-29,2023-09-30,Standard,Delivered,Bank Transfer,Australia,Sydney,APAC,83.7
6233,8,3,2024-01-04,2024-01-12,Economy,Delivered,Debit Card,Philippines,Davao,APAC,4137.42
6234,243,13,2025-11-10,2025-11-12,Same Day,Returned,Credit Card,USA,New York,North America,13149.68
6235,7293,20,2024-09-12,2024-09-21,Express,Processing,Credit Card,UK,Liverpool,Europe,15951.39
6236,3028,12,2025-03-10,2025-03-14,Express,Delivered,Debit Card,Canada,Montreal,North America,15689.01
6237,3571,8,2025-03-02,2025-03-10,Economy,Delivered,Bank Transfer,USA,Los Angeles,North America,20981.68
6238,1259,9,2026-05-30,2026-05-31,Economy,Delivered,Credit Card,USA,Austin,North America,18832.02
6239,7836,13,2025-12-26,2025-12-31,Standard,Delivered,Bank Transfer,USA,New York,North America,486.24
6240,3328,11,2026-04-06,2026-04-10,Standard,Delivered,PayPal,Canada,Calgary,North America,29319.95
6241,669,1,2025-07-11,2025-07-12,Standard,Shipped,Credit Card,Philippines,Davao,APAC,49276.16
6242,6113,5,2026-04-09,2026-04-10,Economy,Delivered,Bank Transfer,India,Kolkata,APAC,9786.16
6243,1477,1,2025-02-04,2025-02-08,Economy,Delivered,Debit Card,Philippines,Davao,APAC,4807.26
6244,1100,3,2023-03-17,2023-03-20,Economy,Delivered,Debit Card,Philippines,Davao,APAC,3395.39
6245,4034,18,2025-11-29,2025-12-02,Standard,Delivered,Credit Card,UK,London,Europe,29858.76
6246,6054,2,2023-03-31,2023-04-04,Economy,Delivered,Debit Card,India,Kolkata,APAC,2874.78
6247,3273,12,2024-02-09,2024-02-10,Economy,Delivered,PayPal,USA,Seattle,North America,1375.2
6248,600,13,2023-10-25,2023-11-02,Economy,Delivered,Credit Card,USA,Chicago,North America,3532.24
6249,5867,2,2024-01-12,2024-01-22,Standard,Processing,Credit Card,Philippines,Caloocan,APAC,1665.25
6250,5772,17,2025-08-10,2025-08-11,Standard,Returned,Bank Transfer,UK,London,Europe,1793.6
6251,5580,7,2023-06-02,2023-06-11,Standard,Delivered,Debit Card,Philippines,Pasig,APAC,21933.39
6252,4365,6,2023-06-20,2023-06-23,Same Day,Delivered,GCash,Philippines,Quezon City,APAC,586.83
6253,977,7,2023-02-24,2023-03-06,Standard,Delivered,Credit Card,Philippines,Taguig,APAC,5130.24
6254,4270,4,2025-10-02,2025-10-03,Standard,Delivered,Credit Card,Australia,Canberra,APAC,5922.48
6255,1701,13,2024-05-12,2024-05-21,Standard,Delivered,Bank Transfer,Canada,Winnipeg,North America,4146.32
6256,7883,16,2023-08-14,2023-08-15,Standard,Delivered,Credit Card,UK,London,Europe,359.8
6257,6857,7,2025-01-25,2025-01-26,Economy,Delivered,Credit Card,Philippines,Manila,APAC,13766.99
6258,5892,6,2025-12-09,2025-12-11,Express,Shipped,Bank Transfer,India,Mumbai,APAC,5090.54
6259,1563,18,2025-03-09,2025-03-18,Express,Delivered,Credit Card,UK,Manchester,Europe,14446.91
6260,7743,3,2024-02-23,2024-02-29,Same Day,Processing,Bank Transfer,India,Kolkata,APAC,25583.01
6261,742,5,2025-04-02,2025-04-10,Express,Delivered,Credit Card,Philippines,Cebu,APAC,16028.04
6262,1569,11,2025-06-16,2025-06-20,Standard,Delivered,Bank Transfer,Canada,Winnipeg,North America,9603.54
6263,4444,2,2025-03-06,2025-03-10,Express,Delivered,Buy Now Pay Later,Philippines,Manila,APAC,1834.57
6264,2871,15,2024-08-19,2024-08-24,Standard,Shipped,PayPal,UK,Liverpool,Europe,212.56
6265,2034,10,2025-01-11,2025-01-20,Standard,Delivered,Buy Now Pay Later,USA,Dallas,North America,4449.44
6266,341,6,2025-11-30,2025-12-07,Standard,Shipped,GCash,Philippines,Manila,APAC,305.36
6267,212,4,2026-03-21,2026-03-22,Standard,Delivered,GCash,Australia,Hobart,APAC,10961.2
6268,7749,11,2024-07-01,2024-07-03,Economy,Delivered,Credit Card,USA,New York,North America,7754.12
6269,6921,11,2024-10-01,2024-10-09,Same Day,Shipped,PayPal,USA,Chicago,North America,139.12
6270,5079,4,2024-01-17,2024-01-21,Same Day,Delivered,Credit Card,Philippines,Cebu,APAC,2834.14
6271,5651,2,2024-12-01,2024-12-09,Express,Delivered,Bank Transfer,Australia,Adelaide,APAC,268.2
6272,7486,12,2024-06-30,2024-07-07,Economy,Shipped,PayPal,Canada,Toronto,North America,4711.24
6273,2202,1,2023-08-06,2023-08-15,Standard,Processing,GCash,Philippines,Pasig,APAC,5643.08
6274,6713,10,2024-07-20,2024-07-21,Standard,Processing,Buy Now Pay Later,USA,Houston,North America,3262.94
6275,7397,3,2025-07-23,2025-07-31,Express,Delivered,Credit Card,India,Mumbai,APAC,566.15
6276,7681,13,2023-09-13,2023-09-15,Standard,Delivered,PayPal,USA,Austin,North America,1104.34
6277,3863,2,2023-10-08,2023-10-17,Same Day,Delivered,GCash,Philippines,Caloocan,APAC,3985.71
6278,4264,9,2026-05-18,2026-05-25,Same Day,Delivered,Credit Card,USA,Phoenix,North America,370.88
6279,2239,8,2025-03-08,2025-03-14,Standard,Shipped,Credit Card,USA,Houston,North America,181.96
6280,3581,1,2024-12-11,2024-12-19,Express,Delivered,Bank Transfer,India,Pune,APAC,1508.92
6281,7851,8,2025-10-10,2025-10-18,Standard,Delivered,Credit Card,Canada,Ottawa,North America,7495.38
6282,5063,1,2024-04-27,2024-05-05,Express,Delivered,Credit Card,Australia,Gold Coast,APAC,1620.55
6283,3265,17,2024-07-14,2024-07-17,Standard,Delivered,Credit Card,UK,Manchester,Europe,1802.31
6284,6883,11,2026-01-04,2026-01-05,Standard,Delivered,Bank Transfer,USA,Phoenix,North America,4473.74
6285,2788,8,2023-09-05,2023-09-14,Express,Delivered,GCash,USA,Austin,North America,8244.6
6286,5278,2,2024-10-13,2024-10-16,Express,Delivered,Credit Card,Philippines,Caloocan,APAC,2818.95
6287,290,3,2023-02-25,2023-03-03,Standard,Delivered,PayPal,Philippines,Quezon City,APAC,3987.22
6288,1450,12,2024-09-20,2024-09-28,Express,Delivered,PayPal,Canada,Calgary,North America,1180.3
6289,5189,9,2026-03-10,2026-03-17,Standard,Delivered,Buy Now Pay Later,USA,New York,North America,1233.9
6290,4107,9,2023-02-05,2023-02-15,Economy,Delivered,PayPal,USA,Los Angeles,North America,1937.76
6291,6515,12,2024-02-21,2024-02-24,Standard,Shipped,Debit Card,USA,Dallas,North America,1183.9
6292,3070,19,2023-08-08,2023-08-17,Standard,Delivered,PayPal,UK,London,Europe,3441.98
6293,6841,5,2023-12-05,2023-12-07,Standard,Returned,Debit Card,India,Hyderabad,APAC,1465.68
6294,1122,4,2026-01-15,2026-01-16,Express,Delivered,Bank Transfer,India,Ahmedabad,APAC,4565.13
6295,6877,1,2025-12-27,2026-01-05,Standard,Processing,Bank Transfer,Philippines,Cebu,APAC,1456.0
6296,7626,4,2023-02-28,2023-03-07,Standard,Delivered,PayPal,Philippines,Pasig,APAC,88.84
6297,6002,18,2025-08-19,2025-08-23,Same Day,Delivered,Credit Card,UK,Leeds,Europe,7024.67
6298,4197,18,2025-11-11,2025-11-13,Express,Returned,PayPal,UK,London,Europe,631.36
6299,110,3,2025-08-31,2025-09-10,Express,Processing,Credit Card,India,Mumbai,APAC,5716.84
6300,5896,17,2024-11-16,2024-11-24,Express,Processing,PayPal,UK,Glasgow,Europe,16213.26
6301,1756,9,2025-07-31,2025-08-02,Same Day,Delivered,Credit Card,Canada,Winnipeg,North America,2630.25
6302,418,16,2023-09-30,2023-10-08,Economy,Delivered,Credit Card,UK,Leeds,Europe,383.73
6303,432,9,2025-12-19,2025-12-20,Standard,Delivered,GCash,Canada,Quebec City,North America,1625.52
6304,2660,6,2024-05-11,2024-05-12,Economy,Delivered,Bank Transfer,Philippines,Cebu,APAC,9132.15
6305,1426,18,2023-10-28,2023-11-07,Express,Delivered,Debit Card,UK,Edinburgh,Europe,4584.59
6306,7958,9,2024-04-25,2024-05-01,Express,Delivered,Debit Card,Canada,Ottawa,North America,318.63
6307,1051,9,2025-05-13,2025-05-15,Same Day,Processing,Bank Transfer,USA,New York,North America,4996.2
6308,6934,11,2025-11-23,2025-12-02,Economy,Processing,Credit Card,USA,New York,North America,8754.51
6309,3674,13,2026-04-17,2026-04-25,Standard,Delivered,Credit Card,USA,Austin,North America,431.98
6310,4947,12,2025-12-04,2025-12-12,Same Day,Delivered,PayPal,USA,Chicago,North America,1539.68
6311,7930,1,2026-03-29,2026-04-05,Express,Delivered,GCash,Philippines,Caloocan,APAC,16031.27
