lead_id,customer_id,created_date,source,status,follow_up_date
8585,,2026-04-16,LinkedIn,Qualified,2026-04-28
8586,,2026-01-16,Referral,Contacted,2026-01-17
8587,,2026-02-15,Facebook Ads,Contacted,2026-02-16
8588,,2023-03-15,Facebook Ads,New,
8589,,2023-08-24,TikTok,Qualified,2023-08-26
8590,,2023-11-26,TikTok,Qualified,2023-12-02
8591,,2024-10-24,LinkedIn,Lost,
8592,7646,2024-11-24,TikTok,Converted,
8593,,2023-04-06,Google Ads,Contacted,2023-04-12
8594,,2023-08-31,Organic,New,
8595,,2024-05-08,Organic,New,
8596,,2025-02-03,Facebook Ads,New,
8597,,2025-12-20,Google Ads,Lost,
8598,,2025-04-18,Referral,Contacted,2025-04-21
8599,,2024-06-18,Referral,Lost,
8600,,2023-04-12,Referral,Lost,
8601,,2025-04-25,LinkedIn,Lost,
8602,,2023-12-13,TikTok,Lost,
8603,,2023-12-31,TikTok,Qualified,2024-01-11
8604,,2023-11-16,Direct,New,
8605,,2023-06-25,Organic,Lost,
8606,,2024-12-12,Organic,Lost,
8607,,2024-10-10,LinkedIn,New,
8608,,2026-04-25,LinkedIn,Qualified,2026-05-06
8609,,2025-05-06,TikTok,Lost,
8610,,2024-02-10,Organic,Contacted,2024-02-16
8611,,2025-07-03,Google Ads,Contacted,2025-07-05
8612,,2023-09-19,LinkedIn,Qualified,2023-09-25
8613,,2025-08-13,LinkedIn,Contacted,2025-08-21
8614,,2026-05-02,Google Ads,Lost,
8615,,2024-01-23,Facebook Ads,Lost,
8616,,2025-02-25,Organic,Qualified,2025-03-03
8617,,2024-07-25,TikTok,New,
8618,,2023-06-16,Organic,New,
8619,,2025-05-14,Direct,New,
8620,,2024-02-26,TikTok,New,
8621,,2023-05-19,Facebook Ads,Qualified,2023-05-23
8622,,2024-07-05,Referral,Qualified,2024-07-15
8623,,2023-01-14,Facebook Ads,Qualified,2023-01-22
8624,6365,2025-08-08,Organic,Converted,
8625,3688,2023-07-13,Direct,Converted,
8626,,2025-01-26,Organic,Contacted,2025-01-27
8627,,2023-02-19,Organic,Contacted,2023-02-20
8628,6146,2024-03-12,Organic,Converted,
8629,2828,2023-08-26,Organic,Converted,
8630,,2024-06-18,LinkedIn,Lost,
8631,,2025-10-02,Organic,New,
8632,,2025-12-13,Referral,Qualified,2025-12-15
8633,,2023-11-18,LinkedIn,Contacted,2023-11-28
8634,,2026-01-06,Google Ads,Qualified,2026-01-08
8635,,2025-08-03,Organic,Contacted,2025-08-17
8636,,2024-10-25,Organic,Contacted,2024-11-05
8637,,2024-03-27,Organic,Lost,
8638,,2026-01-25,Referral,Contacted,2026-02-02
8639,,2023-08-17,Organic,Contacted,2023-08-18
8640,,2025-05-17,TikTok,Contacted,2025-05-23
8641,,2024-08-24,Google Ads,New,
8642,,2023-02-17,LinkedIn,Contacted,2023-02-21
8643,,2026-05-13,Referral,New,
8644,,2023-05-03,Facebook Ads,Qualified,2023-05-06
8645,2493,2024-08-24,Organic,Converted,
8646,4295,2024-12-11,Organic,Converted,
8647,,2025-01-23,Direct,New,
8648,,2023-05-08,Facebook Ads,New,
8649,,2025-12-21,Google Ads,New,
8650,,2024-03-23,Direct,New,
8651,4908,2025-01-25,Google Ads,Converted,
8652,,2024-12-28,Google Ads,Contacted,2024-12-29
8653,,2024-09-02,TikTok,Contacted,2024-09-14
8654,,2026-02-18,LinkedIn,Lost,
8655,1823,2024-09-21,Organic,Converted,
8656,,2024-02-25,Referral,Qualified,2024-03-10
8657,,2025-02-11,Direct,Contacted,2025-02-20
8658,3283,2025-01-29,Google Ads,Converted,
8659,,2025-09-20,Facebook Ads,Qualified,2025-09-29
8660,4748,2026-05-27,TikTok,Converted,
8661,,2023-08-17,Organic,New,
8662,,2024-09-13,Facebook Ads,Qualified,2024-09-22
8663,,2025-06-11,TikTok,Contacted,2025-06-22
8664,92,2024-01-03,LinkedIn,Converted,
8665,,2025-04-23,Direct,Lost,
8666,,2023-11-30,Direct,Qualified,2023-12-13
8667,,2024-01-17,Referral,Contacted,2024-01-24
8668,3091,2026-05-23,TikTok,Converted,
8669,,2023-03-31,TikTok,Lost,
8670,,2025-02-24,Referral,New,
8671,,2023-09-01,Google Ads,Contacted,2023-09-11
8672,,2023-10-24,TikTok,Contacted,2023-11-02
8673,,2024-12-30,Referral,New,
8674,,2025-11-01,LinkedIn,Qualified,2025-11-09
8675,,2024-10-05,Organic,Lost,
8676,,2026-05-01,Facebook Ads,Qualified,2026-05-06
8677,,2024-08-30,Facebook Ads,Lost,
8678,,2025-06-29,Referral,Contacted,2025-07-09
8679,,2024-05-21,TikTok,Lost,
8680,,2023-07-14,Organic,Qualified,2023-07-17
8681,,2024-12-03,TikTok,New,
8682,,2025-11-04,Google Ads,Qualified,2025-11-11
8683,,2023-07-22,Facebook Ads,Lost,
8684,4850,2023-07-11,LinkedIn,Converted,
8685,,2024-01-30,TikTok,Lost,
8686,,2024-07-09,Referral,Lost,
8687,3480,2026-04-08,TikTok,Converted,
8688,,2025-04-24,Google Ads,Qualified,2025-05-03
8689,,2023-05-11,Referral,Contacted,2023-05-19
8690,,2025-07-28,Referral,New,
8691,,2025-10-19,LinkedIn,Lost,
8692,,2024-05-09,LinkedIn,Contacted,2024-05-13
8693,6463,2025-12-31,Organic,Converted,
8694,,2025-10-03,Referral,Lost,
8695,,2025-02-06,Direct,Lost,
8696,7839,2023-01-22,Google Ads,Converted,
8697,,2024-09-11,Direct,Qualified,2024-09-16
8698,,2023-10-03,Google Ads,Lost,
8699,,2023-04-16,Referral,New,
8700,,2025-04-15,Facebook Ads,Contacted,2025-04-23
8701,,2025-11-12,LinkedIn,Qualified,2025-11-13
8702,,2024-05-11,LinkedIn,Qualified,2024-05-20
8703,,2025-12-21,LinkedIn,Contacted,2025-12-26
8704,,2023-04-19,LinkedIn,Lost,
8705,,2026-03-16,Direct,Lost,
8706,5902,2025-06-17,LinkedIn,Converted,
8707,,2024-08-21,LinkedIn,Qualified,2024-08-25
8708,,2024-08-02,Facebook Ads,Qualified,2024-08-05
8709,,2024-01-08,Direct,Contacted,2024-01-15
8710,,2025-12-01,Referral,Lost,
8711,,2025-04-17,Referral,Qualified,2025-04-20
8712,,2026-04-16,TikTok,New,
8713,,2024-11-07,Referral,New,
8714,6522,2025-04-25,Direct,Converted,
8715,4912,2025-10-21,Google Ads,Converted,
8716,,2023-08-02,Facebook Ads,Lost,
8717,,2023-10-31,Direct,Contacted,2023-11-01
8718,,2023-09-04,Organic,Lost,
8719,,2023-10-29,Referral,Contacted,2023-11-07
8720,,2024-01-10,Facebook Ads,Lost,
8721,,2025-06-14,Referral,New,
8722,,2025-03-31,Organic,Lost,
8723,,2023-02-19,LinkedIn,Contacted,2023-02-24
8724,,2024-12-27,Referral,Contacted,2024-12-30
8725,,2025-11-23,Direct,Lost,
8726,,2023-02-13,Organic,Qualified,2023-02-20
8727,2302,2023-04-30,TikTok,Converted,
8728,,2025-01-17,Facebook Ads,Lost,
8729,,2024-04-05,Google Ads,Contacted,2024-04-19
8730,,2023-06-28,Referral,Lost,
8731,,2024-01-04,Facebook Ads,Qualified,2024-01-17
8732,,2025-12-07,LinkedIn,Qualified,2025-12-12
8733,,2025-06-11,Facebook Ads,Qualified,2025-06-18
8734,,2025-09-10,Direct,New,
8735,,2026-05-20,Facebook Ads,Lost,
8736,,2023-06-19,Facebook Ads,Lost,
8737,,2024-04-25,LinkedIn,Contacted,2024-05-07
8738,,2025-09-18,Google Ads,New,
8739,,2023-11-03,Referral,Qualified,2023-11-07
8740,,2026-03-12,LinkedIn,New,
8741,,2024-08-22,Organic,Qualified,2024-08-29
8742,,2026-05-28,TikTok,New,
8743,,2026-04-22,Google Ads,Lost,
8744,,2024-06-02,Referral,Qualified,2024-06-07
8745,,2025-06-24,Google Ads,Qualified,2025-06-30
8746,,2025-04-01,Organic,Lost,
8747,,2023-05-07,Google Ads,Lost,
8748,,2025-05-13,Direct,Qualified,2025-05-18
8749,,2023-05-28,Organic,Lost,
8750,,2023-04-09,TikTok,Lost,
8751,,2025-04-09,Direct,Lost,
8752,,2025-09-29,Direct,New,
8753,,2026-02-28,Facebook Ads,Contacted,2026-03-03
8754,,2023-11-11,Referral,Contacted,2023-11-12
8755,3297,2025-05-17,Organic,Converted,
8756,,2024-01-06,Google Ads,New,
8757,,2023-05-18,LinkedIn,Qualified,2023-05-30
8758,,2025-11-13,Organic,New,
8759,,2026-01-15,Direct,Qualified,2026-01-23
8760,879,2024-02-02,Organic,Converted,
8761,4982,2024-01-11,Organic,Converted,
8762,,2024-02-12,TikTok,Contacted,2024-02-13
8763,,2025-11-12,Direct,New,
8764,,2024-11-29,Referral,Contacted,2024-12-12
8765,,2024-11-22,Direct,Qualified,2024-12-01
8766,,2026-05-27,Referral,Lost,
8767,,2024-10-14,LinkedIn,Qualified,2024-10-26
8768,,2024-01-19,Organic,Qualified,2024-01-30
8769,5127,2025-07-05,Google Ads,Converted,
8770,6668,2025-06-08,Facebook Ads,Converted,
8771,,2025-08-10,Facebook Ads,Qualified,2025-08-14
8772,,2024-02-15,LinkedIn,New,
8773,,2023-04-13,LinkedIn,Qualified,2023-04-23
8774,5742,2025-02-23,Google Ads,Converted,
8775,,2024-02-22,TikTok,New,
8776,,2025-07-22,Referral,Qualified,2025-07-31
8777,3608,2023-10-05,TikTok,Converted,
8778,,2025-07-07,LinkedIn,Contacted,2025-07-21
8779,,2023-12-14,Google Ads,Contacted,2023-12-17
8780,,2025-05-02,LinkedIn,Lost,
8781,,2024-11-08,Organic,Lost,
8782,,2023-05-25,TikTok,Qualified,2023-06-03
8783,,2026-03-20,Referral,Contacted,2026-03-22
8784,,2026-04-16,Direct,Lost,
8785,,2023-11-20,LinkedIn,Qualified,2023-12-02
8786,,2026-05-10,Direct,Qualified,2026-05-24
8787,,2025-02-07,Organic,Contacted,2025-02-21
8788,,2024-04-30,LinkedIn,Lost,
8789,,2023-04-02,Referral,Qualified,2023-04-04
8790,,2023-03-03,Facebook Ads,Qualified,2023-03-08
8791,,2023-05-03,LinkedIn,Lost,
8792,,2024-06-15,LinkedIn,Qualified,2024-06-23
8793,,2024-12-31,TikTok,New,
8794,,2023-05-17,Google Ads,Qualified,2023-05-27
8795,,2024-04-18,Google Ads,Lost,
8796,,2024-05-10,Google Ads,Contacted,2024-05-16
8797,,2024-11-03,LinkedIn,Qualified,2024-11-12
8798,,2023-04-20,Facebook Ads,Contacted,2023-04-30
8799,,2025-05-03,Facebook Ads,Qualified,2025-05-08
8800,5486,2023-08-29,LinkedIn,Converted,
8801,,2025-06-11,Direct,Qualified,2025-06-22
8802,,2024-02-07,Google Ads,Qualified,2024-02-10
8803,,2026-04-04,LinkedIn,Contacted,2026-04-15
8804,,2025-07-26,Organic,Qualified,2025-08-01
8805,,2023-03-25,Facebook Ads,New,
8806,7757,2025-05-15,Direct,Converted,
8807,,2023-01-03,Direct,New,
8808,,2026-04-09,Referral,New,
8809,,2024-06-13,Facebook Ads,Qualified,2024-06-15
8810,4695,2023-06-20,Organic,Converted,
8811,,2023-02-27,Organic,New,
8812,,2024-10-12,Facebook Ads,Lost,
8813,,2025-10-14,LinkedIn,Contacted,2025-10-28
8814,,2025-10-10,Direct,Lost,
8815,6843,2024-04-18,Referral,Converted,
8816,2455,2026-03-09,Organic,Converted,
8817,,2023-04-16,Facebook Ads,Qualified,2023-04-17
8818,,2024-02-08,Google Ads,New,
8819,,2025-09-16,LinkedIn,New,
8820,7069,2024-10-23,TikTok,Converted,
8821,,2023-01-21,Facebook Ads,New,
8822,,2025-04-02,Referral,Lost,
8823,,2026-04-08,TikTok,Lost,
8824,,2023-08-04,Direct,Lost,
8825,,2025-01-08,Referral,New,
8826,,2023-02-02,Direct,Qualified,2023-02-12
8827,,2026-04-03,Facebook Ads,Qualified,2026-04-07
8828,,2024-06-27,Organic,Lost,
8829,4929,2023-06-05,Referral,Converted,
8830,,2025-12-31,TikTok,Qualified,2026-01-09
8831,,2024-09-25,LinkedIn,Lost,
8832,,2026-03-21,Direct,Contacted,2026-03-28
8833,,2025-03-26,Organic,Lost,
8834,,2023-06-13,TikTok,Qualified,2023-06-23
8835,,2026-01-02,Referral,New,
8836,,2023-05-02,Google Ads,Qualified,2023-05-16
8837,,2025-12-05,Facebook Ads,Qualified,2025-12-18
8838,6349,2025-02-08,LinkedIn,Converted,
8839,,2023-09-03,Direct,Lost,
8840,4245,2025-04-12,Organic,Converted,
8841,,2024-09-11,Direct,New,
8842,,2023-07-04,LinkedIn,Lost,
8843,,2025-03-19,Organic,Contacted,2025-03-30
8844,7525,2026-01-09,Facebook Ads,Converted,
8845,,2023-09-01,Facebook Ads,New,
8846,,2023-03-04,Referral,New,
8847,,2023-11-27,Google Ads,Lost,
8848,,2025-03-14,TikTok,Contacted,2025-03-21
8849,,2024-03-02,LinkedIn,Lost,
8850,,2024-01-31,LinkedIn,Lost,
8851,,2024-09-17,TikTok,Qualified,2024-09-27
8852,,2025-06-04,Direct,Contacted,2025-06-05
8853,,2025-12-01,LinkedIn,Lost,
8854,,2024-07-31,TikTok,Qualified,2024-08-13
8855,,2024-12-15,TikTok,New,
8856,,2024-04-03,Organic,Qualified,2024-04-14
8857,,2026-02-18,Referral,New,
8858,,2023-06-12,Google Ads,Qualified,2023-06-24
8859,,2024-05-05,Referral,Qualified,2024-05-18
8860,,2025-09-29,TikTok,New,
8861,,2026-04-23,Direct,Contacted,2026-04-25
8862,,2024-07-23,LinkedIn,New,
8863,,2024-07-19,Organic,Contacted,2024-07-21
8864,,2025-07-06,LinkedIn,Lost,
8865,,2024-06-14,Facebook Ads,Lost,
8866,,2023-06-11,LinkedIn,Lost,
8867,6558,2024-04-03,Google Ads,Converted,
8868,,2024-03-28,Facebook Ads,Lost,
8869,,2025-04-13,Organic,New,
8870,,2023-01-02,Organic,Lost,
8871,,2026-02-22,TikTok,New,
8872,345,2026-05-17,TikTok,Converted,
8873,,2023-06-08,LinkedIn,Contacted,2023-06-17
8874,,2023-10-01,Organic,Lost,
8875,3857,2025-07-21,Google Ads,Converted,
8876,6598,2025-11-03,Referral,Converted,
8877,7254,2026-04-12,Referral,Converted,
8878,6476,2024-10-27,Referral,Converted,
8879,,2024-06-01,LinkedIn,Lost,
8880,,2023-06-11,Facebook Ads,Lost,
8881,,2024-08-19,LinkedIn,New,
8882,,2023-12-25,Facebook Ads,Qualified,2024-01-04
8883,,2023-07-25,TikTok,New,
8884,,2026-05-14,Google Ads,Contacted,2026-05-22
8885,,2024-04-12,Referral,Lost,
8886,,2026-05-11,Google Ads,Lost,
8887,,2025-03-26,Referral,Lost,
8888,,2023-03-16,Organic,Lost,
8889,,2026-03-02,Organic,Lost,
8890,,2025-05-06,LinkedIn,Qualified,2025-05-10
8891,,2025-08-31,Organic,Contacted,2025-09-13
8892,,2023-02-01,Direct,Contacted,2023-02-13
8893,,2025-09-21,LinkedIn,Contacted,2025-09-26
8894,2247,2023-02-02,Google Ads,Converted,
8895,6369,2025-03-31,LinkedIn,Converted,
8896,,2025-01-23,Referral,Qualified,2025-01-25
8897,,2024-08-12,Referral,Qualified,2024-08-21
8898,,2025-06-27,Direct,Qualified,2025-06-30
8899,,2023-04-01,Google Ads,Lost,
8900,,2023-04-21,LinkedIn,Qualified,2023-04-29
8901,,2023-01-04,Facebook Ads,Lost,
8902,,2025-12-24,Google Ads,Contacted,2026-01-07
8903,,2026-03-13,Direct,Lost,
8904,,2024-05-24,LinkedIn,Lost,
8905,,2024-02-12,Organic,Lost,
8906,,2025-09-29,Facebook Ads,Qualified,2025-10-06
8907,5949,2025-10-01,Google Ads,Converted,
8908,,2025-02-07,Referral,Lost,
8909,,2024-02-24,LinkedIn,Qualified,2024-03-03
8910,,2023-05-24,Organic,New,
8911,,2024-11-06,LinkedIn,Qualified,2024-11-18
8912,,2023-10-03,Google Ads,Lost,
8913,,2025-04-01,Google Ads,Contacted,2025-04-06
8914,,2023-11-09,Referral,New,
8915,,2026-05-07,Google Ads,Qualified,2026-05-14
8916,5011,2025-01-07,Direct,Converted,
8917,,2024-06-30,Direct,New,
8918,,2025-03-15,Direct,Contacted,2025-03-20
8919,,2023-12-31,TikTok,Qualified,2024-01-08
8920,,2025-12-21,Organic,Contacted,2026-01-01
8921,,2023-09-03,Google Ads,Lost,
8922,,2025-03-01,Google Ads,Lost,
8923,,2025-05-19,Direct,New,
8924,6605,2023-07-06,Direct,Converted,
8925,,2024-11-25,LinkedIn,Lost,
8926,,2024-04-08,Facebook Ads,Lost,
8927,7766,2025-01-27,TikTok,Converted,
8928,,2025-01-14,Facebook Ads,Lost,
8929,,2026-03-06,Direct,Contacted,2026-03-10
8930,,2024-02-28,Google Ads,Qualified,2024-03-07
8931,,2023-09-08,TikTok,Qualified,2023-09-19
8932,,2024-09-01,TikTok,Lost,
8933,,2023-03-16,LinkedIn,Contacted,2023-03-17
8934,2415,2024-08-20,Facebook Ads,Converted,
8935,,2024-12-08,Referral,Qualified,2024-12-14
8936,,2024-09-21,Referral,New,
8937,1108,2026-05-03,LinkedIn,Converted,
8938,,2023-09-26,Organic,Contacted,2023-10-02
8939,,2025-06-12,Organic,Contacted,2025-06-23
8940,,2023-05-16,Google Ads,Qualified,2023-05-18
8941,,2023-03-01,Facebook Ads,Contacted,2023-03-02
8942,,2024-05-18,Google Ads,New,
8943,,2025-08-18,Google Ads,New,
8944,,2023-03-13,LinkedIn,Lost,
8945,,2025-03-20,Facebook Ads,Lost,
8946,,2023-02-20,Referral,Contacted,2023-03-02
8947,,2023-09-23,LinkedIn,Qualified,2023-09-27
8948,,2023-05-21,Organic,Contacted,2023-05-27
8949,6294,2026-01-24,Referral,Converted,
8950,,2024-07-31,Google Ads,Lost,
8951,,2025-11-25,Direct,Contacted,2025-12-02
8952,,2024-02-15,Direct,Qualified,2024-02-20
8953,,2023-06-17,Direct,New,
8954,654,2025-07-30,Organic,Converted,
8955,4273,2024-06-29,Facebook Ads,Converted,
8956,,2023-07-15,Referral,Qualified,2023-07-21
8957,,2026-04-11,Referral,Qualified,2026-04-13
8958,,2026-03-18,Google Ads,New,
8959,,2025-08-22,TikTok,Contacted,2025-09-02
8960,,2023-07-27,LinkedIn,Qualified,2023-08-10
8961,,2023-10-07,Google Ads,Lost,
8962,3168,2023-07-18,Facebook Ads,Converted,
8963,,2026-03-07,LinkedIn,New,
8964,2325,2025-01-27,Organic,Converted,
8965,,2023-08-31,LinkedIn,Qualified,2023-09-14
8966,,2024-04-28,Direct,Lost,
8967,,2026-04-05,TikTok,New,
8968,,2025-04-25,TikTok,Qualified,2025-04-30
8969,,2026-04-07,Direct,Contacted,2026-04-08
8970,,2023-05-21,Facebook Ads,Contacted,2023-06-02
8971,4052,2026-01-09,Google Ads,Converted,
8972,,2023-09-14,Direct,New,
8973,1564,2023-06-26,TikTok,Converted,
8974,2053,2024-07-14,Referral,Converted,
8975,,2025-02-20,LinkedIn,Lost,
8976,,2025-11-12,Facebook Ads,Contacted,2025-11-21
8977,2720,2023-01-21,Organic,Converted,
8978,,2024-07-02,Google Ads,New,
8979,,2024-06-04,Google Ads,Lost,
8980,,2024-07-27,Referral,Qualified,2024-07-29
8981,,2023-02-20,Referral,Qualified,2023-02-26
8982,452,2025-12-09,Facebook Ads,Converted,
8983,,2025-06-18,Referral,New,
8984,,2023-09-07,Direct,Qualified,2023-09-10
8985,528,2023-05-01,TikTok,Converted,
8986,3324,2026-01-25,Direct,Converted,
8987,5575,2023-03-03,Direct,Converted,
8988,,2024-02-21,Facebook Ads,Lost,
8989,,2023-05-11,Direct,Qualified,2023-05-15
8990,,2026-01-18,TikTok,Lost,
8991,7874,2023-07-01,Google Ads,Converted,
8992,,2024-05-29,Facebook Ads,New,
8993,,2023-06-11,TikTok,Contacted,2023-06-17
8994,1499,2023-06-10,Direct,Converted,
8995,,2024-05-18,Google Ads,Contacted,2024-06-01
8996,,2023-04-25,Referral,Lost,
8997,,2024-09-04,Organic,Contacted,2024-09-18
8998,,2023-11-05,LinkedIn,Lost,
8999,987,2026-03-27,Organic,Converted,
9000,,2024-10-04,Facebook Ads,Qualified,2024-10-08
9001,6801,2026-05-08,LinkedIn,Converted,
9002,,2024-10-22,Facebook Ads,New,
9003,,2023-10-02,Referral,Contacted,2023-10-05
9004,,2025-05-10,Direct,Lost,
9005,,2024-03-31,Referral,Qualified,2024-04-08
9006,,2026-05-18,Direct,Lost,
9007,,2024-09-18,Facebook Ads,Qualified,2024-09-19
9008,,2026-05-03,Referral,New,
9009,,2025-07-14,Direct,Qualified,2025-07-19
9010,,2024-07-08,Google Ads,Lost,
9011,,2024-10-10,Direct,Qualified,2024-10-17
9012,,2023-07-18,TikTok,Qualified,2023-07-19
9013,7206,2024-03-19,TikTok,Converted,
9014,,2026-05-05,Direct,Lost,
9015,,2025-03-24,Organic,Lost,
9016,,2023-07-13,Referral,Qualified,2023-07-22
9017,1090,2024-03-15,Organic,Converted,
9018,,2024-02-07,TikTok,New,
9019,,2024-07-09,LinkedIn,Lost,
9020,,2025-02-28,Direct,New,
9021,,2024-02-26,TikTok,Lost,
9022,4810,2025-08-19,Referral,Converted,
9023,4015,2023-11-09,Organic,Converted,
9024,,2024-03-14,Direct,Contacted,2024-03-23
9025,,2024-01-16,Google Ads,Lost,
9026,5551,2023-05-19,Google Ads,Converted,
9027,,2025-04-04,TikTok,Qualified,2025-04-12
9028,,2025-10-05,LinkedIn,Qualified,2025-10-11
9029,,2025-10-10,TikTok,Qualified,2025-10-19
9030,,2026-05-13,Direct,Qualified,2026-05-22
9031,,2024-12-14,Direct,Qualified,2024-12-23
9032,,2025-09-09,Organic,Qualified,2025-09-22
9033,,2024-01-24,Organic,Contacted,2024-01-28
9034,,2024-08-13,TikTok,Qualified,2024-08-19
9035,,2024-12-18,LinkedIn,Lost,
9036,,2025-04-30,Facebook Ads,Lost,
9037,,2023-08-08,Referral,Lost,
9038,7842,2024-08-31,Direct,Converted,
9039,,2023-04-24,Referral,New,
9040,,2025-03-01,Google Ads,Qualified,2025-03-13
9041,,2025-12-02,LinkedIn,New,
9042,801,2026-02-03,Facebook Ads,Converted,
9043,,2023-07-19,Organic,Qualified,2023-07-22
9044,,2024-05-14,Google Ads,Lost,
9045,,2025-12-30,Facebook Ads,Lost,
9046,2089,2023-08-09,Referral,Converted,
9047,,2023-03-27,LinkedIn,Lost,
9048,,2024-06-15,Organic,Contacted,2024-06-21
9049,,2025-09-17,TikTok,Contacted,2025-09-26
9050,,2024-05-02,Google Ads,Lost,
9051,,2024-08-30,Direct,Contacted,2024-09-04
9052,,2023-02-07,LinkedIn,Lost,
9053,,2023-06-03,Direct,Lost,
9054,,2023-05-12,Facebook Ads,Lost,
9055,,2025-09-27,Direct,Lost,
9056,688,2025-12-22,LinkedIn,Converted,
9057,,2026-04-28,Google Ads,Qualified,2026-05-07
9058,2168,2024-01-01,Direct,Converted,
9059,,2025-08-12,Organic,Contacted,2025-08-21
9060,,2023-04-05,Google Ads,Qualified,2023-04-13
9061,,2025-08-11,Referral,Qualified,2025-08-22
9062,3809,2025-02-11,Facebook Ads,Converted,
9063,,2023-05-22,Referral,Contacted,2023-05-29
9064,,2023-10-10,LinkedIn,Contacted,2023-10-16
9065,,2023-05-24,Google Ads,Contacted,2023-06-02
9066,,2025-08-27,Google Ads,Contacted,2025-09-01
9067,,2024-12-30,Organic,Qualified,2025-01-08
9068,,2023-08-28,TikTok,Lost,
9069,4025,2024-07-26,Facebook Ads,Converted,
9070,7258,2025-08-26,LinkedIn,Converted,
9071,,2024-06-08,LinkedIn,Qualified,2024-06-16
9072,,2024-07-11,Direct,Qualified,2024-07-25
9073,,2024-10-20,Google Ads,New,
9074,,2023-02-10,TikTok,Qualified,2023-02-16
9075,,2023-12-09,LinkedIn,Lost,
9076,,2025-05-06,TikTok,Contacted,2025-05-15
9077,,2025-08-29,Facebook Ads,Contacted,2025-09-03
9078,,2023-08-29,TikTok,Contacted,2023-09-01
9079,,2026-02-14,LinkedIn,Contacted,2026-02-28
9080,,2025-04-06,Google Ads,Lost,
9081,,2026-01-21,Organic,Contacted,2026-02-03
9082,,2023-06-17,TikTok,Lost,
9083,,2024-12-23,Facebook Ads,Contacted,2025-01-04
9084,,2026-04-15,Organic,Lost,
9085,,2024-05-20,Direct,Lost,
9086,,2023-06-28,Facebook Ads,Qualified,2023-07-05
9087,,2023-01-26,Direct,Contacted,2023-01-28
9088,,2023-06-11,LinkedIn,Contacted,2023-06-23
9089,,2025-11-12,Google Ads,Lost,
9090,,2025-02-25,Google Ads,Lost,
9091,,2024-11-19,Facebook Ads,Contacted,2024-11-24
9092,,2024-04-11,Google Ads,Lost,
9093,,2024-08-25,LinkedIn,Qualified,2024-09-02
9094,,2024-11-09,Organic,Lost,
9095,,2024-11-28,Organic,Contacted,2024-12-07
9096,,2024-12-25,Direct,Qualified,2025-01-02
9097,,2023-05-10,LinkedIn,Lost,
9098,3021,2024-08-27,Organic,Converted,
9099,,2025-06-24,Direct,Qualified,2025-06-28
9100,,2025-07-19,Facebook Ads,New,
9101,,2024-08-25,Referral,Qualified,2024-08-26
9102,,2024-07-23,TikTok,Lost,
9103,,2024-11-30,Direct,Contacted,2024-12-12
9104,,2023-07-02,Referral,Contacted,2023-07-12
9105,,2023-10-23,LinkedIn,Lost,
9106,,2024-11-15,Organic,Contacted,2024-11-22
9107,3374,2026-02-13,TikTok,Converted,
9108,,2024-11-30,Google Ads,New,
9109,,2025-01-04,Direct,New,
9110,,2023-07-22,LinkedIn,Contacted,2023-07-26
9111,,2023-11-16,Direct,Qualified,2023-11-19
9112,,2024-02-11,LinkedIn,Lost,
9113,,2024-05-19,LinkedIn,Qualified,2024-05-28
9114,,2024-11-25,Google Ads,Lost,
9115,,2023-09-04,Referral,Lost,
9116,,2024-02-25,Organic,Contacted,2024-02-28
9117,,2023-08-16,Google Ads,Lost,
9118,,2023-03-29,Facebook Ads,Contacted,2023-04-03
9119,,2023-08-05,Organic,Lost,
9120,,2024-03-28,Direct,Qualified,2024-03-30
9121,,2025-11-30,LinkedIn,Contacted,2025-12-07
9122,,2025-01-19,Organic,Qualified,2025-01-31
9123,,2024-01-07,Google Ads,Qualified,2024-01-16
9124,6990,2024-11-14,Organic,Converted,
9125,,2023-10-14,Direct,Lost,
9126,,2024-03-05,TikTok,Qualified,2024-03-11
9127,,2023-11-05,Direct,Qualified,2023-11-09
9128,,2024-11-25,Referral,New,
9129,,2023-07-14,LinkedIn,Lost,
9130,,2024-08-22,Referral,Qualified,2024-08-25
9131,,2025-03-07,LinkedIn,Qualified,2025-03-08
9132,,2025-07-28,Referral,Contacted,2025-08-03
9133,,2024-05-05,Google Ads,Contacted,2024-05-09
9134,,2023-08-26,Referral,Contacted,2023-08-30
9135,,2025-08-07,Direct,Qualified,2025-08-21
9136,,2023-01-11,Facebook Ads,Qualified,2023-01-15
9137,,2023-07-31,Organic,Contacted,2023-08-12
